source,source_id,flagged_fragrance,flagged_parabens,flagged_sulfates,flagged_phthalates,flagged_alcohol,flagged_silicones
ulta,590,False,False,False,False,False,True
ulta,622,False,False,False,False,False,True
ulta,631,False,False,False,False,False,False
ulta,633,False,False,False,False,False,True
ulta,637,False,False,False,False,False,True
ulta,634,False,False,False,False,False,False
ulta,635,False,False,False,False,False,False
ulta,642,True,False,False,False,False,True
ulta,641,True,False,True,False,False,False
ulta,648,False,False,False,False,False,False
ulta,645,False,False,False,False,False,True
ulta,647,False,False,False,False,False,False
ulta,650,False,False,False,False,False,False
ulta,651,True,False,True,False,True,True
ulta,659,True,False,False,False,False,True
ulta,664,False,False,False,False,False,True
ulta,1039,False,False,False,False,False,True
ulta,1101,False,False,False,False,True,True
ulta,1103,False,False,False,False,False,True
ulta,652,True,False,False,False,False,True
ulta,656,False,False,True,False,False,True
ulta,657,False,False,False,False,False,True
ulta,660,True,False,False,False,False,True
ulta,661,False,False,True,False,False,True
ulta,1115,False,False,False,False,False,True
ulta,680,False,False,False,False,False,True
ulta,687,False,False,False,False,False,True
ulta,705,False,False,False,False,False,True
ulta,700,False,False,True,False,False,True
ulta,768,False,False,False,False,False,True
ulta,773,False,False,False,False,False,False
ulta,725,False,False,False,False,False,True
ulta,739,True,False,False,False,False,True
ulta,742,True,True,False,False,False,True
ulta,761,False,False,False,False,False,False
ulta,771,True,False,False,False,False,True
ulta,779,False,False,False,False,False,True
ulta,794,False,False,False,False,False,False
ulta,811,True,False,False,False,False,False
ulta,693,False,False,False,False,False,True
ulta,710,False,False,False,False,False,False
ulta,707,True,False,False,False,False,False
ulta,714,False,False,False,False,False,False
ulta,727,False,False,False,False,False,True
ulta,751,False,False,False,False,False,True
ulta,778,True,False,False,False,False,True
ulta,783,False,False,False,False,False,True
ulta,841,False,False,False,False,False,True
ulta,834,False,False,False,False,False,True
ulta,813,False,False,False,False,False,True
ulta,823,False,False,False,False,False,False
ulta,717,True,False,False,False,False,False
ulta,766,False,False,False,False,False,False
ulta,810,False,False,False,False,False,True
ulta,858,False,False,False,False,False,True
ulta,871,True,False,False,False,False,False
ulta,892,False,False,False,False,False,False
ulta,901,False,False,False,False,False,True
ulta,910,False,False,False,False,False,True
ulta,754,False,False,False,False,False,True
ulta,808,False,False,False,False,False,False
ulta,850,False,False,False,False,False,True
ulta,857,True,False,False,False,False,True
ulta,944,False,False,False,False,False,False
ulta,877,False,False,False,False,False,True
ulta,885,False,False,False,False,False,True
ulta,887,False,False,False,False,False,True
ulta,891,False,False,False,False,False,True
ulta,894,False,False,False,False,False,True
ulta,964,False,False,False,False,False,True
ulta,830,True,False,False,False,False,False
ulta,863,False,False,False,False,False,True
ulta,951,False,False,False,False,False,False
ulta,912,False,False,False,False,False,True
ulta,889,False,False,False,False,False,True
ulta,898,False,False,False,False,False,True
ulta,897,False,False,False,False,False,False
ulta,930,True,False,False,False,False,True
ulta,860,False,False,False,False,False,True
ulta,958,True,False,False,False,False,False
ulta,959,True,False,False,False,False,False
ulta,989,False,False,False,False,False,False
ulta,1043,False,False,False,False,False,False
ulta,1042,False,False,False,False,False,True
ulta,1006,False,False,False,False,False,True
ulta,1019,False,False,False,False,False,True
ulta,1000,False,False,False,False,False,True
ulta,1009,False,False,False,False,False,False
ulta,998,True,False,False,False,False,True
ulta,1056,False,False,False,False,False,False
ulta,1052,False,False,False,False,False,True
ulta,1058,False,False,False,False,False,False
ulta,1059,False,False,False,False,False,False
ulta,1113,False,False,False,False,False,True
ulta,1114,True,False,False,False,False,True
ulta,1082,False,False,False,False,False,False
ulta,1097,False,False,False,False,False,True
ulta,1166,False,False,False,False,False,False
ulta,1170,False,False,False,False,False,True
ulta,1163,False,True,False,False,False,True
ulta,1185,False,False,True,False,False,True
ulta,1206,False,False,False,False,False,True
ulta,1216,False,True,False,False,False,False
ulta,1227,True,False,False,False,True,False
ulta,1238,False,False,False,False,False,False
ulta,1041,True,False,False,False,False,True
ulta,1051,False,False,False,False,False,False
ulta,1081,False,False,False,False,False,True
ulta,1098,True,False,False,False,False,True
ulta,1120,False,False,False,False,False,False
ulta,1064,False,False,False,False,False,True
ulta,1146,False,False,False,False,False,True
ulta,1191,False,False,True,False,False,True
ulta,1209,False,False,False,False,False,True
ulta,1217,True,False,False,False,False,False
ulta,1218,True,False,False,False,False,False
ulta,1228,False,False,False,False,False,True
ulta,1240,False,False,False,False,False,True
ulta,1248,False,False,False,False,False,True
ulta,1256,False,True,False,False,False,True
ulta,1258,False,False,False,False,False,True
ulta,1123,False,False,False,False,False,True
ulta,1174,False,False,False,False,False,True
ulta,1177,False,False,False,False,False,True
ulta,1231,False,False,False,False,False,False
ulta,1213,False,True,False,False,False,True
ulta,1222,False,False,False,False,False,False
ulta,1250,True,False,False,False,False,True
ulta,1251,True,False,False,False,True,False
ulta,1302,False,False,False,False,False,False
ulta,1283,True,False,False,False,True,True
ulta,1168,False,False,False,False,False,True
ulta,1136,False,False,False,False,False,True
ulta,1208,False,False,False,False,True,False
ulta,1210,False,False,False,True,False,True
ulta,1211,False,False,False,False,False,True
ulta,1215,True,False,False,False,True,True
ulta,1220,False,False,False,False,False,False
ulta,1221,True,False,False,False,True,False
ulta,1237,False,False,False,False,False,False
ulta,1245,False,False,False,False,False,False
ulta,1249,False,False,False,False,False,False
ulta,1285,False,False,False,False,False,True
ulta,1261,False,False,False,False,False,False
ulta,1268,False,False,False,False,False,True
ulta,1278,True,False,False,False,True,True
ulta,1275,False,False,False,False,False,False
ulta,1292,True,False,False,False,True,False
ulta,1289,False,False,False,False,True,False
ulta,1301,False,False,False,False,False,True
ulta,1314,False,False,False,False,False,False
ulta,1311,False,False,False,False,False,True
ulta,1316,False,False,False,False,False,True
ulta,1323,False,False,False,False,False,False
ulta,1337,False,False,False,False,False,False
ulta,1344,False,False,False,False,False,False
ulta,1347,False,False,False,False,False,False
ulta,1362,False,False,False,False,False,True
ulta,1371,False,False,False,False,False,False
ulta,1370,True,False,False,False,False,False
ulta,1381,False,False,False,False,False,False
ulta,1346,False,False,False,False,False,False
ulta,1358,False,False,True,False,False,False
ulta,1315,False,False,False,False,False,False
ulta,1322,False,False,False,False,False,False
ulta,1329,True,False,False,False,True,False
ulta,1335,True,False,False,False,False,False
ulta,1366,True,False,True,False,False,False
ulta,1373,True,False,False,False,False,True
ulta,1372,False,False,True,False,False,False
ulta,1386,True,False,False,False,False,False
ulta,1390,False,False,False,False,False,True
ulta,1398,True,False,False,False,True,True
ulta,1446,False,False,False,False,False,False
ulta,1447,True,False,True,False,False,False
ulta,1438,True,False,False,False,False,False
ulta,1319,False,False,False,False,False,False
ulta,1407,False,False,False,False,False,True
ulta,1426,False,False,False,False,False,False
ulta,1379,False,False,False,False,False,False
ulta,1388,True,False,False,False,False,False
ulta,1397,False,False,False,False,False,False
ulta,1402,True,False,False,False,False,False
ulta,1295,True,False,False,False,False,False
ulta,1299,True,False,False,False,True,False
ulta,1309,False,False,False,False,True,False
ulta,1257,False,False,False,False,False,False
ulta,1264,True,False,False,False,False,True
ulta,1300,False,False,False,False,False,False
ulta,1242,False,False,True,False,False,True
ulta,1252,True,False,False,False,False,False
ulta,1310,False,False,False,False,False,False
ulta,1219,False,True,False,False,False,True
ulta,1197,False,False,False,False,False,False
ulta,1207,False,False,False,False,False,True
ulta,1184,False,False,False,False,False,False
ulta,1193,False,False,False,False,False,True
ulta,900,False,False,False,False,False,True
ulta,538,False,False,False,False,False,False
ulta,547,False,False,False,False,False,False
ulta,559,False,False,False,False,False,True
ulta,566,True,False,False,False,False,False
ulta,636,True,False,False,False,False,True
ulta,644,True,False,False,False,False,False
ulta,646,False,False,False,False,False,False
ulta,649,True,False,True,False,False,True
ulta,718,False,False,False,False,False,False
ulta,856,False,False,False,False,False,True
ulta,865,False,False,False,False,False,True
ulta,608,False,False,False,False,True,True
ulta,619,True,False,False,False,False,False
ulta,629,False,False,False,False,False,False
ulta,498,False,False,False,False,False,True
ulta,514,False,False,False,False,False,True
ulta,517,False,False,False,False,False,False
ulta,576,False,False,False,False,False,False
ulta,579,False,False,False,False,False,True
ulta,588,False,False,False,False,False,True
ulta,593,True,False,True,False,False,True
ulta,749,False,False,False,False,False,False
ulta,689,True,False,False,False,False,True
ulta,462,False,False,False,False,False,True
ulta,475,False,False,False,False,False,False
ulta,421,False,False,False,False,False,False
ulta,449,False,False,False,False,False,True
ulta,448,True,False,True,False,False,True
ulta,452,False,False,False,False,False,True
ulta,424,False,False,False,False,False,False
ulta,432,True,False,False,False,True,True
ulta,396,False,False,False,False,False,False
ulta,406,False,False,False,False,False,True
ulta,1459,True,False,False,False,False,False
ulta,1460,False,False,False,False,False,False
ulta,1458,False,False,False,False,False,True
ulta,1453,False,False,True,False,False,True
ulta,1454,False,False,False,False,False,True
ulta,258,False,False,False,False,False,False
ulta,219,True,False,False,False,False,False
ulta,167,False,False,False,False,False,True
ulta,186,False,False,False,False,False,True
ulta,159,False,False,True,False,False,True
ulta,105,False,False,False,False,False,True
ulta,113,True,False,False,False,False,True
ulta,63,False,True,True,False,True,True
ulta,1411,False,False,False,False,False,False
ulta,1428,False,False,False,False,False,False
ulta,1449,False,False,False,False,False,True
ulta,1443,False,False,False,False,False,False
ulta,1444,False,False,False,False,False,False
ulta,1436,True,True,True,False,False,False
